4FRAG_SS_MAP	0	1	0.867513	1.59685	1.59687	A	alpha	49.7048	91.4928	91.4937	0.0471197	0.950089	0.00262719	0.000163834	170905	
4FRAG_NUMBER_MAP	-391318	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391317	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391316	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391315	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391314	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391313	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391312	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391311	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391310	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391225	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391224	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391223	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391222	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391221	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391220	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391219	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391218	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391217	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391216	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391215	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391214	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391213	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391212	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391211	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391210	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391125	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391124	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391123	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391122	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391121	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391120	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391119	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391118	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391117	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391116	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391115	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391114	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391113	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391112	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391111	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391110	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391025	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391024	16	Q	beta	nan	nan	nan	nan	0	
