#phi_psi_bias_correction: Mon Feb 16 13:55:56 2009	#forbidden_phi_psi: Mon Sep 14 18:17:59 2009
#	#
PPBC	386	-0.345691	-63	171	0	1700.1	-72	162	6	19	386	
PPBC	387	5.42147	-45	171	1	6.1	-54	162	7	19	387	
PPBC	388	9.35329	-27	171	1	1.1	-36	162	8	19	388	
PPBC	389	9.35329	-9	171	1	0.1	-18	162	9	19	389	
PPBC	390	9.35329	9	171	1	1.1	0	162	10	19	390	
PPBC	391	9.35329	27	171	1	0.1	18	162	11	19	391	
PPBC	392	6.9554	45	171	1	2.1	36	162	12	19	392	
PPBC	393	3.07853	63	171	0	54.1	54	162	13	19	393	
PPBC	394	1.12618	81	171	0	378.1	72	162	14	19	394	
PPBC	395	1.40138	99	171	0	286.1	90	162	15	19	395	
PPBC	396	2.0131	117	171	0	154.1	108	162	16	19	396	
PPBC	397	2.21363	135	171	0	128.1	126	162	17	19	397	
PPBC	398	1.81373	153	171	0	191.1	144	162	18	19	398	
PPBC	399	1.22441	171	171	0	347.1	162	162	19	19	399	
