ca_density	88	other	8.65587	1.74102e-06	1
ca_density	88	all	8.2653	2.57292e-06	3
ca_density	89	alpha	8.1321	2.93951e-06	1
ca_density	89	beta	7.82971	3.97739e-06	1
ca_density	89	other	8.65587	1.74102e-06	1
ca_density	89	all	8.2653	2.57292e-06	3
ca_density	90	alpha	8.1321	2.93951e-06	1
ca_density	90	beta	7.82971	3.97739e-06	1
ca_density	90	other	8.65587	1.74102e-06	1
ca_density	90	all	8.2653	2.57292e-06	3
ca_density	91	alpha	8.1321	2.93951e-06	1
ca_density	91	beta	7.82971	3.97739e-06	1
ca_density	91	other	8.65587	1.74102e-06	1
ca_density	91	all	8.2653	2.57292e-06	3
ca_density	92	alpha	8.1321	2.93951e-06	1
ca_density	92	beta	7.82971	3.97739e-06	1
ca_density	92	other	8.65587	1.74102e-06	1
ca_density	92	all	8.2653	2.57292e-06	3
ca_density	93	alpha	8.1321	2.93951e-06	1
ca_density	93	beta	7.82971	3.97739e-06	1
ca_density	93	other	8.65587	1.74102e-06	1
ca_density	93	all	8.2653	2.57292e-06	3
ca_density	94	alpha	8.1321	2.93951e-06	1
ca_density	94	beta	7.82971	3.97739e-06	1
ca_density	94	other	8.65587	1.74102e-06	1
ca_density	94	all	8.2653	2.57292e-06	3
ca_density	95	alpha	8.1321	2.93951e-06	1
ca_density	95	beta	7.82971	3.97739e-06	1
ca_density	95	other	8.65587	1.74102e-06	1
ca_density	95	all	8.2653	2.57292e-06	3
ca_density	96	alpha	8.1321	2.93951e-06	1
ca_density	96	beta	7.82971	3.97739e-06	1
ca_density	96	other	8.65587	1.74102e-06	1
ca_density	96	all	8.2653	2.57292e-06	3
ca_density	97	alpha	8.1321	2.93951e-06	1
ca_density	97	beta	7.82971	3.97739e-06	1
ca_density	97	other	8.65587	1.74102e-06	1
ca_density	97	all	8.2653	2.57292e-06	3
ca_density	98	alpha	8.1321	2.93951e-06	1
ca_density	98	beta	7.82971	3.97739e-06	1
ca_density	98	other	8.65587	1.74102e-06	1
ca_density	98	all	8.2653	2.57292e-06	3
ca_density	99	alpha	8.1321	2.93951e-06	1
ca_density	99	beta	7.82971	3.97739e-06	1
ca_density	99	other	8.65587	1.74102e-06	1
ca_density	99	all	8.2653	2.57292e-06	3

